"","TS_DATE"
"8829","2019-12-14"
"8830","2019-09-29"
"8831","2019-11-16"
"8832","2019-06-13"
"8833","2019-03-06"
"8834","2019-03-18"
"8835","2019-04-03"
"8836","2020-01-01"
"8837","2019-09-20"
"8838","2019-06-30"
"8839","2019-02-23"
"8840","2019-07-10"
"8841","2019-02-22"
"8842","2019-06-01"
"8843","2019-03-20"
"8844","2019-08-19"
"8845","2019-04-23"
"8846","2019-01-22"
"8847","2019-02-11"
"8848","2019-10-30"
"8849","2019-11-22"
"8850","2019-08-13"
"8851","2019-09-29"
"8852","2019-12-13"
"8853","2019-09-10"
"8854","2019-06-02"
"8855","2019-11-16"
"8856","2019-01-16"
"8857","2019-08-17"
"8858","2019-02-11"
"8859","2019-02-07"
"8860","2019-02-28"
"8861","2019-07-26"
"8862","2019-11-27"
"8863","2019-07-25"
"8864","2019-02-24"
"8865","2019-03-02"
"8866","2019-04-27"
"8867","2019-12-24"
"8868","2019-04-27"
"8869","2019-08-01"
"8870","2019-08-19"
"8871","2019-02-26"
"8872","2019-09-28"
"8873","2019-07-22"
"8874","2019-04-30"
"8875","2019-09-12"
"8876","2019-11-27"
"8877","2019-01-10"
"8878","2019-06-13"
"8879","2019-12-09"
"8880","2019-03-02"
"8881","2019-03-17"
"8882","2019-11-17"
"8883","2019-06-22"
"8884","2019-12-08"
"8885","2019-08-21"
"8886","2019-11-18"
"8887","2019-03-09"
"8888","2019-11-15"
"8889","2019-06-30"
"8890","2019-04-13"
"8891","2019-12-22"
"8892","2019-02-22"
"8893","2019-02-18"
"8894","2019-06-12"
"8895","2019-04-10"
"8896","2019-07-23"
"8897","2019-01-24"
"8898","2019-04-07"
"8899","2019-10-24"
"8900","2019-10-16"
"8901","2019-05-18"
"8902","2019-01-27"
"8903","2019-11-08"
"8904","2019-12-14"
"8905","2019-08-01"
"8906","2019-03-07"
"8907","2019-05-15"
"8908","2019-01-27"
"8909","2019-06-05"
"8910","2019-12-29"
"8911","2019-12-20"
"8912","2019-11-08"
"8913","2019-10-24"
"8914","2019-06-12"
"8915","2019-04-13"
"8916","2019-06-24"
"8917","2019-12-03"
"8918","2019-10-30"
"8919","2019-08-14"
"8920","2019-07-05"
"8921","2019-02-11"
"8922","2019-11-19"
"8923","2019-08-31"
"8924","2019-03-08"
"8925","2019-02-25"
"8926","2019-11-11"
"8927","2019-02-06"
"8928","2019-06-15"
"8929","2019-12-08"
"8930","2019-09-21"
"8931","2019-06-04"
"8932","2019-05-17"
"8933","2019-03-21"
"8934","2019-04-16"
"8935","2019-12-20"
"8936","2019-04-10"
"8937","2019-08-26"
"8938","2019-03-20"
"8939","2019-05-02"
"8940","2019-07-23"
"8941","2019-07-26"
"8942","2019-05-21"
"8943","2019-02-09"
"8944","2019-01-12"
"8945","2019-04-09"
"8946","2019-12-10"
"8947","2019-11-19"
"8948","2019-01-06"
"8949","2019-07-21"
"8950","2019-03-23"
"8951","2019-05-23"
"8952","2019-09-15"
"8953","2019-05-23"
"8954","2019-05-19"
"8955","2019-02-01"
"8956","2019-07-05"
"8957","2019-12-12"
"8958","2019-06-01"
"8959","2019-07-13"
"8960","2019-06-10"
"8961","2019-03-08"
"8962","2019-03-28"
"8963","2019-03-11"
"8964","2019-07-23"
"8965","2019-08-07"
"8966","2019-12-13"
"8967","2019-10-23"
"8968","2019-12-25"
"8969","2019-07-03"
"8970","2020-01-01"
"8971","2019-12-09"
"8972","2019-05-15"
"8973","2019-09-01"
"8974","2019-04-26"
"8975","2019-12-06"
"8976","2019-08-05"
"8977","2019-10-22"
"8978","2019-05-27"
"8979","2019-10-01"
"8980","2019-05-21"
"8981","2019-03-06"
"8982","2019-08-21"
"8983","2019-07-30"
"8984","2019-01-14"
"8985","2019-06-13"
"8986","2019-09-11"
"8987","2019-06-10"
"8988","2019-01-01"
"8989","2019-10-14"
"8990","2019-01-30"
"8991","2019-02-25"
"8992","2019-02-24"
"8993","2019-05-14"
"8994","2019-09-15"
"8995","2019-06-04"
"8996","2019-06-20"
"8997","2019-06-29"
"8998","2019-07-07"
"8999","2019-03-28"
"9000","2019-08-28"
"9001","2019-04-11"
"9002","2019-07-17"
"9003","2019-03-25"
"9004","2019-06-10"
"9005","2019-04-04"
"9006","2019-08-07"
"9007","2019-12-08"
"9008","2019-09-17"
"9009","2019-12-24"
"9010","2019-06-07"
"9011","2019-09-28"
"9012","2019-07-26"
"9013","2019-09-12"
"9014","2019-05-30"
"9015","2019-05-30"
"9016","2019-05-30"
"9017","2019-08-04"
"9018","2019-12-28"
"9019","2019-11-29"
"9020","2019-06-22"
"9021","2019-01-06"
"9022","2019-03-03"
"9023","2019-04-29"
"9024","2019-11-09"
"9025","2019-04-24"
"9026","2019-02-27"
"9027","2019-08-29"
"9028","2019-05-13"
"9029","2019-05-06"
"9030","2019-04-19"
"9031","2019-11-02"
"9032","2019-07-04"
"9033","2019-01-07"
"9034","2019-01-11"
"9035","2019-12-07"
"9036","2019-12-29"
"9037","2019-08-02"
"9038","2019-03-08"
"9039","2019-05-10"
"9040","2019-09-21"
"9041","2019-01-08"
"9042","2019-04-17"
"9043","2019-03-03"
"9044","2019-04-17"
"9045","2019-01-10"
"9046","2019-04-13"
"9047","2019-11-29"
"9048","2019-07-26"
"9049","2019-03-01"
"9050","2019-04-17"
"9051","2019-09-15"
"9052","2019-01-16"
"9053","2019-01-21"
"9054","2019-03-14"
"9055","2019-06-16"
"9056","2019-07-18"
"9057","2019-03-15"
"9058","2019-11-23"
"9059","2019-04-12"
"9060","2019-06-17"
"9061","2019-01-22"
"9062","2019-02-02"
"9063","2019-02-09"
"9064","2019-09-29"
"9065","2019-01-17"
"9066","2019-02-05"
"9067","2019-12-14"
"9068","2019-12-20"
"9069","2019-10-18"
"9070","2019-06-13"
"9071","2019-05-12"
"9072","2019-12-10"
"9073","2019-06-15"
"9074","2019-04-25"
"9075","2019-09-25"
"9076","2019-12-31"
"9077","2019-02-26"
"9078","2019-04-25"
"9079","2019-01-07"
"9080","2019-12-16"
"9081","2019-08-11"
"9082","2019-01-14"
"9083","2019-01-14"
"9084","2019-05-22"
"9085","2019-11-29"
"9086","2019-10-13"
"9087","2019-06-04"
"9088","2019-07-23"
"9089","2019-08-09"
"9090","2019-11-07"
"9091","2019-05-05"
"9092","2019-09-11"
"9093","2019-12-31"
"9094","2019-09-27"
"9095","2019-11-09"
"9096","2019-04-03"
"9097","2019-11-02"
"9098","2019-11-06"
"9099","2019-11-13"
"9100","2019-04-09"
"9101","2019-04-25"
"9102","2019-07-28"
"9103","2019-02-09"
"9104","2019-10-16"
"9105","2019-01-01"
"9106","2019-12-16"
"9107","2019-09-11"
"9108","2019-04-12"
"9109","2019-08-20"
"9110","2019-12-03"
"9111","2019-10-19"
"9112","2019-10-07"
"9113","2019-09-30"
"9114","2019-03-29"
"9115","2019-04-09"
"9116","2019-08-18"
"9117","2019-10-07"
"9118","2019-02-11"
"9119","2019-03-09"
"9120","2019-05-12"
"9121","2019-03-30"
"9122","2019-06-06"
"9123","2019-03-12"
"9124","2019-04-21"
"9125","2019-07-04"
"9126","2019-08-04"
"9127","2019-10-09"
"9128","2019-10-30"
"9129","2019-10-03"
"9130","2019-05-19"
"9131","2019-06-07"
"9132","2019-07-22"
"9133","2019-08-22"
"9134","2019-11-07"
"9135","2019-09-15"
"9136","2019-02-18"
"9137","2019-03-31"
"9138","2019-12-04"
"9139","2019-09-02"
"9140","2019-07-16"
"9141","2019-03-09"
"9142","2019-10-18"
"9143","2019-11-17"
"9144","2019-08-23"
"9145","2019-09-15"
"9146","2019-09-19"
"9147","2019-01-27"
"9148","2019-09-19"
"9149","2019-12-06"
"9150","2019-08-08"
"9151","2019-08-02"
"9152","2019-11-19"
"9153","2019-06-29"
"9154","2019-03-13"
"9155","2019-05-24"
"9156","2019-08-03"
"9157","2019-03-19"
"9158","2019-07-20"
"9159","2019-11-30"
"9160","2019-02-04"
"9161","2019-09-18"
"9162","2019-10-27"
"9163","2019-12-19"
"9164","2019-01-14"
"9165","2019-03-12"
"9166","2019-04-13"
"9167","2019-12-21"
"9168","2019-12-16"
"9169","2019-12-07"
"9170","2019-07-06"
"9171","2019-06-09"
"9172","2019-02-05"
"9173","2019-06-28"
"9174","2019-09-17"
"9175","2019-10-26"
"9176","2019-01-08"
"9177","2020-01-01"
"9178","2019-03-26"
"9179","2019-03-03"
"9180","2019-11-26"
"9181","2019-06-12"
"9182","2019-06-28"
"9183","2019-04-25"
"9184","2019-08-14"
"9185","2019-10-02"
"9186","2019-05-08"
"9187","2019-03-24"
"9188","2019-12-12"
"9189","2019-12-23"
"9190","2019-11-08"
"9191","2019-09-17"
"9192","2019-07-05"
"9193","2019-11-14"
"9194","2019-02-17"
"9195","2019-01-19"
"9196","2019-04-15"
"9197","2019-01-15"
"9198","2019-02-26"
"9199","2019-08-05"
"9200","2019-01-09"
"9201","2019-07-07"
"9202","2019-09-07"
"9203","2019-07-28"
"9204","2019-09-26"
"9205","2019-09-26"
"9206","2019-07-22"
"9207","2019-12-10"
"9208","2019-12-07"
"9209","2019-07-30"
"9210","2019-11-30"
"9211","2019-08-13"
"9212","2019-08-22"
"9213","2019-03-13"
"9214","2019-02-24"
"9215","2019-09-27"
"9216","2019-11-28"
"9217","2019-07-08"
"9218","2019-03-29"
"9219","2019-08-21"
"9220","2019-12-31"
"9221","2019-10-22"
"9222","2019-02-23"
"9223","2019-06-26"
"9224","2019-08-31"
"9225","2019-02-28"
"9226","2019-04-17"
"9227","2019-04-29"
"9228","2019-11-10"
"9229","2019-10-28"
"9230","2019-03-21"
"9231","2019-10-11"
"9232","2019-05-09"
"9233","2019-07-28"
"9234","2019-07-03"
"9235","2019-10-03"
"9236","2019-04-21"
"9237","2019-12-20"
"9238","2020-01-01"
"9239","2019-09-01"
"9240","2019-12-06"
"9241","2019-06-19"
"9242","2019-10-12"
"9243","2019-10-16"
"9244","2019-09-25"
"9245","2019-09-12"
"9246","2019-08-26"
"9247","2019-12-13"
"9248","2019-08-13"
"9249","2019-08-14"
"9250","2019-02-13"
"9251","2019-12-17"
"9252","2019-12-24"
"9253","2019-09-26"
"9254","2019-01-11"
"9255","2019-04-05"
"9256","2019-07-25"
"9257","2019-10-09"
"9258","2019-07-12"
"9259","2019-02-16"
"9260","2019-01-07"
"9261","2019-11-08"
"9262","2019-01-29"
"9263","2019-01-09"
"9264","2019-04-15"
"9265","2019-10-25"
"9266","2019-11-14"
"9267","2019-01-07"
"9268","2019-06-19"
"9269","2019-11-27"
"9270","2019-11-24"
"9271","2019-04-06"
"9272","2019-01-19"
"9273","2019-06-24"
"9274","2019-10-17"
"9275","2019-08-04"
"9276","2019-07-13"
"9277","2019-08-13"
"9278","2019-07-17"
"9279","2019-07-18"
"9280","2019-11-23"
"9281","2019-06-25"
"9282","2019-11-13"
"9283","2019-06-23"
"9284","2019-04-19"
"9285","2019-08-26"
"9286","2019-05-19"
"9287","2019-12-29"
"9288","2019-03-18"
"9289","2019-06-25"
"9290","2019-05-02"
"9291","2019-11-27"
"9292","2019-02-06"
"9293","2019-05-13"
"9294","2019-04-18"
"9295","2019-12-26"
"9296","2019-08-20"
"9297","2019-04-25"
"9298","2019-03-16"
"9299","2019-12-09"
"9300","2019-07-17"
"9301","2019-07-30"
"9302","2019-02-11"
"9303","2019-07-27"
"9304","2019-04-06"
"9305","2019-09-02"
"9306","2019-12-30"
"9307","2019-04-10"
"9308","2019-12-29"
"9309","2019-06-10"
"9310","2019-06-25"
"9311","2019-04-05"
"9312","2019-12-30"
"9313","2019-04-15"
"9314","2019-09-05"
"9315","2019-06-19"
"9316","2019-09-09"
"9317","2019-08-30"
"9318","2019-10-31"
"9319","2019-06-25"
"9320","2019-10-23"
"9321","2019-11-02"
"9322","2019-12-21"
"9323","2019-06-15"
"9324","2019-05-11"
"9325","2019-02-06"
"9326","2019-04-14"
"9327","2019-12-09"
"9328","2019-08-04"
"9329","2019-10-29"
"9330","2019-07-03"
"9331","2019-11-09"
"9332","2019-10-25"
"9333","2019-06-17"
"9334","2019-06-16"
"9335","2019-11-21"
"9336","2019-05-06"
"9337","2019-02-12"
"9338","2019-10-09"
"9339","2019-01-30"
"9340","2019-11-27"
"9341","2019-08-29"
"9342","2019-03-24"
"9343","2019-09-26"
"9344","2019-08-22"
"9345","2019-09-21"
"9346","2019-06-10"
"9347","2019-09-28"
"9348","2019-05-15"
"9349","2019-06-02"
"9350","2019-02-24"
"9351","2019-06-08"
"9352","2019-07-03"
"9353","2019-05-22"
"9354","2019-06-05"
"9355","2019-03-19"
"9356","2019-11-07"
"9357","2019-06-14"
"9358","2019-03-24"
"9359","2019-07-08"
"9360","2019-11-16"
"9361","2019-12-22"
"9362","2019-11-22"
"9363","2019-11-23"
"9364","2019-11-09"
"9365","2019-09-06"
"9366","2019-10-13"
"9367","2019-11-24"
"9368","2019-12-09"
"9369","2019-10-05"
"9370","2019-05-16"
"9371","2019-01-04"
"9372","2019-06-24"
"9373","2019-10-10"
"9374","2019-05-05"
"9375","2019-06-28"
"9376","2019-10-03"
"9377","2019-03-10"
"9378","2019-07-06"
"9379","2019-08-23"
"9380","2019-10-25"
"9381","2019-11-25"
"9382","2019-10-16"
"9383","2019-04-20"
"9384","2019-10-06"
"9385","2019-01-19"
"9386","2019-04-14"
"9387","2019-07-26"
"9388","2019-07-08"
"9389","2019-03-10"
"9390","2019-06-05"
"9391","2019-01-01"
"9392","2019-07-05"
"9393","2019-04-06"
"9394","2019-06-10"
"9395","2019-05-28"
"9396","2019-03-30"
"9397","2019-03-03"
"9398","2019-10-30"
"9399","2019-08-31"
"9400","2019-10-19"
"9401","2019-10-27"
"9402","2019-11-28"
"9403","2019-07-07"
"9404","2019-01-01"
"9405","2019-02-22"
"9406","2019-04-22"
"9407","2019-10-28"
"9408","2019-02-08"
"9409","2019-11-09"
"9410","2019-11-14"
"9411","2019-12-08"
"9412","2019-11-19"
"9413","2019-02-18"
"9414","2019-04-18"
"9415","2019-01-04"
"9416","2019-01-07"
"9417","2019-06-05"
"9418","2019-10-10"
"9419","2019-02-18"
"9420","2019-06-15"
"9421","2019-03-26"
"9422","2019-07-24"
"9423","2019-04-05"
"9424","2019-03-22"
"9425","2019-11-08"
"9426","2019-06-05"
"9427","2019-11-19"
"9428","2019-05-28"
"9429","2019-07-29"
"9430","2019-09-02"
"9431","2019-04-25"
"9432","2019-04-06"
"9433","2019-10-06"
"9434","2019-11-08"
"9435","2019-03-10"
"9436","2019-12-05"
"9437","2019-08-16"
"9438","2019-07-11"
"9439","2019-02-10"
"9440","2019-04-14"
"9441","2019-04-03"
"9442","2019-06-21"
"9443","2019-06-25"
"9444","2019-08-08"
"9445","2019-11-25"
"9446","2019-05-20"
"9447","2019-02-04"
"9448","2019-10-26"
"9449","2019-05-20"
"9450","2019-03-28"
"9451","2019-09-14"
"9452","2019-07-29"
"9453","2019-07-24"
"9454","2019-05-28"
"9455","2019-06-23"
"9456","2019-08-13"
"9457","2019-08-07"
"9458","2019-12-25"
"9459","2019-10-11"
"9460","2019-09-01"
"9461","2019-08-10"
"9462","2019-07-30"
"9463","2019-04-06"
"9464","2019-07-14"
"9465","2019-02-10"
"9466","2019-12-24"
"9467","2019-08-19"
"9468","2019-11-14"
"9469","2019-03-19"
"9470","2019-03-31"
"9471","2019-01-31"
"9472","2019-05-01"
"9473","2019-11-16"
"9474","2019-02-06"
"9475","2019-03-12"
"9476","2019-07-28"
"9477","2019-11-01"
"9478","2019-05-13"
"9479","2019-01-18"
"9480","2019-11-03"
"9481","2019-01-05"
"9482","2019-01-14"
"9483","2019-05-28"
"9484","2019-07-30"
"9485","2019-07-11"
"9486","2019-07-03"
"9487","2019-02-26"
"9488","2019-10-27"
"9489","2019-12-16"
"9490","2019-11-11"
"9491","2019-08-23"
"9492","2019-01-10"
"9493","2019-02-04"
"9494","2019-05-30"
"9495","2019-09-17"
"9496","2019-03-29"
"9497","2019-06-23"
"9498","2019-05-18"
"9499","2019-03-22"
"9500","2019-01-30"
"9501","2019-06-11"
"9502","2019-07-22"
"9503","2019-04-03"
"9504","2019-03-16"
"9505","2019-05-19"
"9506","2019-12-11"
"9507","2019-01-22"
"9508","2019-05-04"
"9509","2019-12-15"
"9510","2019-09-07"
"9511","2019-01-28"
"9512","2019-06-26"
"9513","2019-07-20"
"9514","2019-02-13"
"9515","2019-12-13"
"9516","2019-06-19"
"9517","2019-07-15"
"9518","2019-10-24"
"9519","2019-10-27"
"9520","2019-01-15"
"9521","2019-11-05"
"9522","2019-12-24"
"9523","2019-09-16"
"9524","2019-04-25"
"9525","2019-07-25"
"9526","2019-03-05"
"9527","2019-02-07"
"9528","2019-04-08"
"9529","2019-07-25"
"9530","2019-11-28"
"9531","2019-04-27"
"9532","2019-08-16"
"9533","2019-05-16"
"9534","2019-06-25"
"9535","2020-01-01"
"9536","2019-03-06"
"9537","2019-05-17"
"9538","2019-03-08"
"9539","2019-09-02"
"9540","2019-07-29"
"9541","2019-11-17"
"9542","2019-03-12"
"9543","2019-04-20"
"9544","2019-12-12"
"9545","2019-01-09"
"9546","2019-11-06"
"9547","2019-07-10"
"9548","2019-08-22"
"9549","2019-11-12"
"9550","2019-12-20"
"9551","2019-12-20"
"9552","2019-11-23"
"9553","2019-09-16"
"9554","2019-08-21"
"9555","2019-04-25"
"9556","2019-02-28"
"9557","2019-06-17"
"9558","2019-08-14"
"9559","2019-02-05"
"9560","2019-07-02"
"9561","2019-04-24"
"9562","2019-02-26"
"9563","2019-12-13"
"9564","2019-05-14"
"9565","2019-03-25"
"9566","2019-02-01"
"9567","2019-06-07"
"9568","2019-06-23"
"9569","2020-01-01"
"9570","2019-07-13"
"9571","2019-12-14"
"9572","2019-05-04"
"9573","2019-10-26"
"9574","2019-02-18"
"9575","2019-02-27"
"9576","2019-06-07"
"9577","2019-05-25"
"9578","2019-05-29"
"9579","2019-04-29"
"9580","2019-01-29"
"9581","2019-10-21"
"9582","2019-07-25"
"9583","2019-02-07"
"9584","2019-10-31"
"9585","2019-06-14"
"9586","2019-04-18"
"9587","2019-12-26"
"9588","2019-08-21"
"9589","2019-12-23"
"9590","2019-09-05"
"9591","2019-08-18"
"9592","2019-04-23"
"9593","2019-06-26"
"9594","2019-07-25"
"9595","2019-01-23"
"9596","2019-09-12"
"9597","2019-07-15"
"9598","2019-09-29"
"9599","2019-05-23"
"9600","2019-02-18"
"9601","2019-07-19"
"9602","2019-10-16"
"9603","2019-04-18"
"9604","2019-09-27"
"9605","2019-06-17"
"9606","2019-02-01"
"9607","2019-02-28"
"9608","2019-11-28"
"9609","2019-06-24"
"9610","2019-03-06"
"9611","2019-03-12"
"9612","2019-10-28"
"9613","2019-07-01"
"9614","2019-11-02"
"9615","2019-09-06"
"9616","2019-03-11"
"9617","2019-08-17"
"9618","2019-03-30"
"9619","2019-04-07"
"9620","2019-04-19"
"9621","2019-07-25"
"9622","2019-01-17"
"9623","2019-08-03"
"9624","2019-12-07"
"9625","2019-06-01"
"9626","2019-12-29"
"9627","2019-11-30"
"9628","2019-03-05"
"9629","2019-12-01"
"9630","2019-10-17"
"9631","2019-12-22"
"9632","2019-10-06"
"9633","2019-03-28"
"9634","2019-02-18"
"9635","2019-08-07"
"9636","2019-07-29"
"9637","2019-06-04"
"9638","2019-08-14"
"9639","2019-10-02"
"9640","2019-07-23"
"9641","2019-03-26"
"9642","2019-11-03"
"9643","2019-10-18"
"9644","2019-08-03"
"9645","2019-03-24"
"9646","2019-05-15"
"9647","2019-03-25"
"9648","2019-01-26"
"9649","2019-05-12"
"9650","2019-01-02"
"9651","2019-10-18"
"9652","2019-10-30"
"9653","2019-06-15"
"9654","2019-03-20"
"9655","2019-09-12"
"9656","2019-11-28"
"9657","2019-03-10"
"9658","2019-06-23"
"9659","2019-12-20"
"9660","2019-09-11"
"9661","2019-07-10"
"9662","2019-08-03"
"9663","2019-04-12"
"9664","2019-10-20"
"9665","2019-01-20"
"9666","2019-04-07"
"9667","2019-10-28"
"9668","2019-08-18"
"9669","2019-01-11"
"9670","2019-01-09"
"9671","2019-10-13"
"9672","2019-09-29"
"9673","2019-01-30"
"9674","2019-02-01"
"9675","2019-11-16"
"9676","2019-03-23"
"9677","2019-04-09"
"9678","2019-11-22"
"9679","2019-11-29"
"9680","2019-02-19"
"9681","2019-06-26"
"9682","2019-05-19"
"9683","2019-01-04"
"9684","2019-05-15"
"9685","2019-05-27"
"9686","2019-05-19"
"9687","2019-08-30"
"9688","2019-08-27"
"9689","2019-06-27"
"9690","2019-02-02"
"9691","2019-02-01"
"9692","2019-11-20"
"9693","2019-01-09"
"9694","2019-01-12"
"9695","2019-05-28"
"9696","2019-05-28"
"9697","2019-04-04"
"9698","2019-01-05"
"9699","2019-06-01"
"9700","2019-08-16"
"9701","2019-05-30"
"9702","2019-11-11"
"9703","2019-12-13"
"9704","2019-01-23"
"9705","2019-06-29"
"9706","2019-08-19"
"9707","2019-10-20"
"9708","2019-11-26"
"9709","2019-01-20"
"9710","2019-12-10"
"9711","2019-08-12"
"9712","2019-06-06"
"9713","2019-10-05"
"9714","2019-08-05"
"9715","2019-02-02"
"9716","2019-03-05"
"9717","2019-03-07"
"9718","2019-12-04"
"9719","2019-07-12"
"9720","2019-02-02"
"9721","2019-01-05"
"9722","2019-06-26"
"9723","2019-12-19"
"9724","2019-09-26"
"9725","2019-02-01"
"9726","2019-09-20"
"9727","2019-03-19"
"9728","2019-01-20"
"9729","2019-10-04"
"9730","2019-10-07"
"9731","2019-01-15"
"9732","2019-07-29"
"9733","2019-01-21"
"9734","2019-10-10"
"9735","2019-08-26"
"9736","2019-07-01"
"9737","2019-02-01"
"9738","2019-09-17"
"9739","2019-04-26"
"9740","2019-06-07"
"9741","2019-02-12"
"9742","2019-02-02"
"9743","2019-08-08"
"9744","2019-06-02"
"9745","2019-11-08"
"9746","2019-12-22"
"9747","2019-02-03"
"9748","2019-07-23"
"9749","2019-07-28"
"9750","2019-10-22"
"9751","2019-08-15"
"9752","2019-11-23"
"9753","2019-10-26"
"9754","2019-09-21"
"9755","2019-04-19"
"9756","2019-11-15"
"9757","2019-03-05"
"9758","2019-08-17"
"9759","2019-01-21"
"9760","2019-06-23"
"9761","2019-12-03"
"9762","2019-01-02"
"9763","2019-05-20"
"9764","2019-11-29"
"9765","2019-09-16"
"9766","2019-02-21"
"9767","2019-01-17"
"9768","2019-06-07"
"9769","2019-01-26"
"9770","2019-07-05"
"9771","2019-09-23"
"9772","2019-07-29"
"9773","2019-08-24"
"9774","2019-07-19"
"9775","2019-03-09"
"9776","2019-11-05"
"9777","2019-05-26"
"9778","2019-08-07"
"9779","2019-09-17"
"9780","2019-10-13"
"9781","2019-07-29"
"9782","2019-06-25"
"9783","2019-01-19"
"9784","2019-03-28"
"9785","2019-10-04"
"9786","2019-06-25"
"9787","2019-03-18"
"9788","2019-12-23"
"9789","2019-09-21"
"9790","2019-09-12"
"9791","2019-01-13"
"9792","2019-09-13"
"9793","2019-10-28"
"9794","2019-09-18"
"9795","2019-05-02"
"9796","2019-12-26"
"9797","2019-10-19"
"9798","2019-12-25"
"9799","2019-10-02"
"9800","2019-11-03"
"9801","2019-10-28"
"9802","2019-07-19"
"9803","2019-05-06"
"9804","2019-06-04"
"9805","2019-07-04"
"9806","2019-01-17"
"9807","2019-05-14"
"9808","2019-04-15"
"9809","2019-02-23"
"9810","2019-12-12"
"9811","2019-05-21"
"9812","2019-03-24"
"9813","2019-09-18"
"9814","2019-02-01"
"9815","2019-07-20"
"9816","2019-11-11"
"9817","2019-01-18"
"9818","2019-02-09"
"9819","2019-02-02"
"9820","2019-05-31"
"9821","2019-05-21"
"9822","2019-11-07"
"9823","2019-04-05"
"9824","2019-11-10"
"9825","2019-08-03"
"9826","2019-08-18"
"9827","2019-03-15"
"9828","2019-05-05"
"9829","2019-06-29"
"9830","2019-06-09"
"9831","2019-03-18"
"9832","2019-11-24"
"9833","2019-11-10"
"9834","2019-01-26"
"9835","2019-10-30"
"9836","2019-04-28"
"9837","2019-09-12"
"9838","2019-12-27"
"9839","2019-05-25"
"9840","2019-03-09"
"9841","2019-04-28"
"9842","2019-01-13"
"9843","2019-11-26"
"9844","2019-12-21"
"9845","2019-07-10"
"9846","2019-07-09"
"9847","2019-09-25"
"9848","2019-08-11"
"9849","2019-10-20"
"9850","2019-12-28"
"9851","2019-05-11"
"9852","2019-09-15"
"9853","2019-10-09"
"9854","2019-01-18"
"9855","2019-04-16"
"9856","2019-05-20"
"9857","2019-06-02"
"9858","2019-09-16"
"9859","2019-08-20"
"9860","2019-08-05"
"9861","2019-04-16"
"9862","2019-11-17"
"9863","2019-06-10"
"9864","2019-10-04"
"9865","2019-02-19"
"9866","2019-02-01"
"9867","2019-12-21"
"9868","2019-05-15"
"9869","2019-09-29"
"9870","2019-02-05"
"9871","2019-09-28"
"9872","2019-11-08"
"9873","2019-07-29"
"9874","2019-08-20"
"9875","2019-11-23"
"9876","2019-11-14"
"9877","2019-02-20"
"9878","2019-03-07"
"9879","2019-01-27"
"9880","2019-09-02"
"9881","2019-05-23"
"9882","2019-06-14"
"9883","2019-11-17"
"9884","2019-11-16"
"9885","2019-06-20"
"9886","2019-03-04"
"9887","2019-08-05"
"9888","2019-07-17"
"9889","2019-12-05"
"9890","2019-04-22"
"9891","2019-08-01"
"9892","2019-07-17"
"9893","2019-02-17"
"9894","2019-09-24"
"9895","2019-06-27"
"9896","2019-12-27"
"9897","2019-06-10"
"9898","2019-04-22"
"9899","2019-05-27"
"9900","2019-02-10"
"9901","2019-07-11"
"9902","2019-05-24"
"9903","2019-04-08"
"9904","2019-06-25"
"9905","2019-04-14"
"9906","2019-04-16"
"9907","2019-01-23"
"9908","2019-10-21"
"9909","2019-08-11"
"9910","2019-04-26"
"9911","2019-12-30"
"9912","2019-11-03"
"9913","2019-01-22"
